disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode,hash,lastRefresh
115,0,1,1,1,IL,1961-05-27T00:00:00 +00:00,DR,Flood,FLOODS & TORNADOES,1961-05-27T00:00:00 +00:00,1961-05-27T00:00:00 +00:00,1963-10-14T00:00:00 +00:00,,,9cd00a749158f95077a8b74edfc4833c,2015-08-04T01:43:17 +00:00
78,0,1,1,1,IL,1957-06-22T00:00:00 +00:00,DR,Flood,FLOODS,1957-06-22T00:00:00 +00:00,1957-06-22T00:00:00 +00:00,1959-03-01T00:00:00 +00:00,,,4ea87225ea5a7e3e8cf33c038cb087e3,2015-08-04T01:43:17 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Pike (County),99149,f0e0ac27aaa16a92750bc738327344d4,2016-08-30T15:07:51 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Mercer (County),99131,0638ec8faade048f38c5d68c776dcae3,2016-08-30T15:07:54 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Whiteside (County),99195,167a4e9fe33c295f91a9d8806c50bc4e,2016-08-30T15:07:52 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Rock Island (County),99161,90ca3cac46e785ad61736ef584fcdfc7,2016-08-30T15:07:52 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Calhoun (County),99013,1dbd86f70cde2d1137da90228015dd17,2016-08-30T15:07:54 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Adams (County),99001,0a5f779c34bbcee4b5192738b4451f4a,2016-08-30T15:07:53 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Henderson (County),99071,d665cecdf2aec4ceedebf4a752e26feb,2016-08-30T15:07:52 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Carroll (County),99015,7f4864d91636efa0bb40f9517630ef5f,2016-08-30T15:07:51 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Jo Daviess (County),99085,de694902e7e9d90ca7852d12d95d17be,2016-08-30T15:07:53 +00:00
262,0,1,1,0,IL,1969-06-06T00:00:00 +00:00,DR,Flood,FLOODING,1969-06-06T00:00:00 +00:00,1969-06-06T00:00:00 +00:00,1972-04-25T00:00:00 +00:00,Jersey (County),99083,d4d528272e056bed43466d0f38bdc8b6,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Clinton (County),99027,008cae94d816d3b23a50998b7049f4bc,2016-08-30T15:07:51 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,St. Clair (County),99163,b82e58d588e8c5ab0ed2ab67b142f99d,2016-08-30T15:07:51 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Calhoun (County),99013,26e325374824034c625d6c9c21258f4c,2016-08-30T15:07:54 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Randolph (County),99157,3c9059d754e81c39757157b7cdfccfa7,2016-08-30T15:07:54 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Jackson (County),99077,7327b325639c087eba63b6f918a139f1,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Union (County),99181,aeb1885a3a479eea16235ceeac4ea90d,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Henderson (County),99071,ed1f2275e2b492e4400234c89bb42d0d,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Stephenson (County),99177,96dcefc0cf798f88de25a0fa5bd63274,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Jo Daviess (County),99085,f8a7d566acdd84bc240fe4c673dcb5c1,2016-08-30T15:07:54 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Jersey (County),99083,1efccb9b6730f443c13a136926afbf98,2016-08-30T15:07:53 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Monroe (County),99133,d45c388d80af0fa2a346e25c22720027,2016-08-30T15:07:52 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Madison (County),99119,61d9e3655055d5f8f3667870f1a7f815,2016-08-30T15:07:51 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Alexander (County),99003,b94785aebbbe686cfb539983dec678f8,2016-08-30T15:07:53 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Pulaski (County),99153,3fb3649e3a9fa120fb142704b139228f,2016-08-30T15:07:53 +00:00
276,0,1,1,0,IL,1969-08-30T00:00:00 +00:00,DR,Flood,HEAVY RAINS & FLOODING,1969-08-30T00:00:00 +00:00,1969-08-30T00:00:00 +00:00,1974-03-25T00:00:00 +00:00,Pike (County),99149,c5244fa918f9c84267971274f70a1311,2016-08-30T15:07:52 +00:00
351,0,1,1,0,IL,1972-09-04T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1972-09-04T00:00:00 +00:00,1972-09-04T00:00:00 +00:00,1976-06-04T00:00:00 +00:00,Cook (County),99031,30667e45b667dc8200ce30e6c814bfa8,2016-08-30T15:07:54 +00:00
351,0,1,1,0,IL,1972-09-04T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1972-09-04T00:00:00 +00:00,1972-09-04T00:00:00 +00:00,1976-06-04T00:00:00 +00:00,Grundy (County),99063,6fc594abe89398ee5d5bffb4ca07f539,2016-08-30T15:07:52 +00:00
351,0,1,1,0,IL,1972-09-04T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1972-09-04T00:00:00 +00:00,1972-09-04T00:00:00 +00:00,1976-06-04T00:00:00 +00:00,DuPage (County),99043,afcd1ef1c88ef7705caef3d24e870481,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Bureau (County),99011,6c50da15618931e45bee941d5b227633,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Greene (County),99061,d5da3a02bee8ddbcf570da204434362f,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Menard (County),99129,2995c29551217a05eb1ca5169c1e369d,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Kendall (County),99093,0c80b7cd2310a855be5dcf0663bce964,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Carroll (County),99015,9335715b03d8d1531ef08c25b8f1f929,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Henderson (County),99071,8180dd7fc22ed682741cb66a0ee20dbe,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Monroe (County),99133,492218136083c114a0983f612295e975,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Lake (County),99097,16706f0d6fee227028d7a874a70bd5d7,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Calhoun (County),99013,2fb8d34221d12b71eab92c1eb00726df,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Hancock (County),99067,6194ffa1e453543a03e00b76712a38bb,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,La Salle (County),99099,aeb2dd311203cf2f3b2f9b35818c786b,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Mercer (County),99131,e28ef3908a2d09b69f8aadb0a5252a7a,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Cass (County),99017,08de9ad62214eee2ea8dc6d938ae1594,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Henry (County),99073,71266a668cdeb6a2df224badf014cfa7,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Lee (County),99103,1ab0a00134162c9f50688e65755e2edf,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Morgan (County),99137,cf934b52ad4b08c3e7d0aeef5675abfa,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Clinton (County),99027,00cffce37e86371fea9589aabae5340b,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Jackson (County),99077,461fbebcea258e73d25d3967d3934bcb,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Logan (County),99107,5a7e3473099dd6113cba80b0f4a1a763,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Ogle (County),99141,970d2d68aa2620c3b3784bd344299226,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,DeKalb (County),99037,8e434b01cfef8561e037bf1a14cb6309,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Adams (County),99001,aff59f34c86ec90cc2209a00f8bb1c1c,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Jo Daviess (County),99085,bd21f7198a389c5a626805f735d175f6,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Mason (County),99125,751ebc3447ee5cb024c8965d17219577,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Jersey (County),99083,94ae1f7c6213550f794325fefa4cd784,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Cook (County),99031,a5726fe952256e1fbed3bf56e2992c9a,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Madison (County),99119,55ead2fb84b119886adea3faed03873a,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Boone (County),99007,58d02fe69527195b196199abadbf54f4,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Fulton (County),99057,c2c2f495cfc9a5ecf666ff330b2b0c55,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Kane (County),99089,bf88e5e1a40df019882785648428595b,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,McHenry (County),99111,3426db5a9737f5f998174e78eb5dda2c,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Alexander (County),99003,dbc820044749ba8dc896b9893ef3a34d,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Franklin (County),99055,e85c8175a9dcaa9542861a15d2c6c080,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Johnson (County),99087,1737f3be1ee8a3f9d35a75ba18fe8ecb,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Massac (County),99127,cf6c312d8a3c99877823412d8b29c620,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Brown (County),99009,bae8e8983cdf1fedf0a414c65c80ee32,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Gallatin (County),99059,5f2f34d8272e128bd328e715ce909ada,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Kankakee (County),99091,6c195c0aa6d9ae34421372ea8c514a52,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Pike (County),99149,b049954f08de8734d0eb6128cfbc5230,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,McLean (County),99113,73a9ea6beeae73e41a399245b70d4ea6,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Whiteside (County),99195,7e4722ca664e48b99b27473b99608bb1,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Peoria (County),99143,66165ab1de25699fa18406fa3977ead6,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Union (County),99181,2b12ca68a37fa012a4220d452961da51,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Pulaski (County),99153,f0390c06cb0c5a3d47e95b2b28a5a9d4,2016-08-30T15:07:51 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Pope (County),99151,da522772d58f4560972fd65f1b00a61b,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Winnebago (County),99201,d2ccc139c2c32bb5becaf490cb7b4053,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Rock Island (County),99161,37159e040da0b8ab194aa050553fce50,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Randolph (County),99157,61690c77b4dc5992c45e507e2c4cd700,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Scott (County),99171,aa1411773ec93309cba877fb3888c68a,2016-08-30T15:07:54 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Schuyler (County),99169,8c4cce6a97871278e915194904a70aeb,2016-08-30T15:07:53 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,Tazewell (County),99179,dcef5051dc5aa5842919d0b255b8d453,2016-08-30T15:07:52 +00:00
373,0,1,1,0,IL,1973-04-26T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1973-04-26T00:00:00 +00:00,1973-04-26T00:00:00 +00:00,1981-04-16T00:00:00 +00:00,St. Clair (County),99163,6ef723dfed285cc56b36040ecb1ad696,2016-08-30T15:07:51 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Calhoun (County),99013,727e54efbd1266faaa8c28bb8c6f88ef,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Grundy (County),99063,b33cba899f746465aeb9f12cb2102c55,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Lee (County),99103,32f622c696e711e9d69b56655bdc41a0,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Peoria (County),99143,581af564519d946a44898d0505067b00,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Winnebago (County),99201,87a1afaf027a9e810c37a5cf6b19e49f,2016-08-30T15:07:54 +00:00
438,0,1,1,0,IL,1974-06-10T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1974-06-10T00:00:00 +00:00,1974-06-10T00:00:00 +00:00,1980-09-18T00:00:00 +00:00,Cass (County),99017,b12ff96671712153d381d6ef5087228e,2016-08-30T15:07:52 +00:00
