disasterNumber,incidentType,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh
1800,Severe Storm(s),099-U0195-00,Illinois,OTTAWA ELEMENTARY SCHOOL DISTRICT NO. 141,320 W Main,,Ottawa,61350-2825,81624dd4e64764e7e16940e9ee3b8854,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-17536-00,Illinois,CRETE (TOWNSHIP OF),1367 Wood Street ,,Crete,60417-2901,2285746659707c8bc2861ca82cabf759,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-33383-00,Illinois,HARVEY,15320 Broadway Avenue,,Harvey,60426-0000,478fe9d4ee3de6651dbd52dc52f0d99d,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-U007A-00,Illinois,MORTON GROVE PARK DISTRICT,6834 W. Dempster St.,,Morton Grove,60053-2631,a12c7349165f48ee49d0dc9cc9137935,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-UOACM-00,Illinois,ST. IRENE SCHOOL,3 South 601 Warren Avenue,,Warrenville,60555-0000,85fe5cb27741600badf3ca859ff764eb,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),099-UHOMR-00,Illinois,NORTHVILLE TWP. ROAD DISTRICT,2689 N. 45th Rd.,,Sandwich,60548-0000,d2b1cc79e6d5c0efc1ca2d9e9eb20e5c,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-U0402-00,Illinois,FRANKFORT FIRE PROTECTION DISTRICT,333 West Nebraska Street,,Frankfort,60423-1434,4fe02fcfb006613cc8d8a2a9d211df29,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),061-U5WQ8-00,Illinois,NUTWOOD DRAINAGE & LEVEE DISTRICT,Eagleton Park Road,HC 61,Hardin,62047-0000,063281e5d64514a71cecc8262094651d,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-U6773-00,Illinois,NORTH PALMYRA TOWNSHIP ROAD DISTRICT,P.O. Box 178,,Modesto,62607-0000,d304502acc79493953f4fb03216e1137,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-UND65-00,Illinois,PLAINFIELD TOWNSHIP PARK DISTRICT,23729 West Ottawa Street,,Plainfield,60544-3135,d092ab0ac181d4aac802da556a50af36,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-UFNCQ-00,Illinois,SOUTH SANGAMON LEVEE & DRAINAGE DISTRICT,30212 Oakford Road,,Oakford,62673-8603,4280699930e58fd73993a26f1c965e13,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-53663-00,Illinois,NORTHFIELD,361 Happ Rd,,Northfield,60093-3417,ed4c92c0f75c07025a685a11871e9ca6,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-UOH4Z-00,Illinois,SALT CREEK RURAL PARK DISTRICT,530 South Williams Avenue,,Palatine,60074-6428,d54961cd462332b12d2a12319eeff929,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),063-47787-00,Illinois,MAZON,520 Depot Street,,Mazon,60444-0000,d677a45408e3b7337452d4817827988a,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-UWLRC-00,Illinois,POLK TOWNSHIP ROAD DISTRICT,11305 Lake Catatoga Road,,Plainview ,62685-6634,7dd1c691c0aca210d65841677a4d44b5,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),203-48606-00,Illinois,METAMORA,100 N. Davenport,Village Admin. Office,Metamora,61548-0000,f8df2b0ae7b1d70cd4953fdf5b955ab1,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),000-U0834-00,Illinois,ILLINOIS DEPARTMENT OF TRANSPORTATION,2300 South Dirksen Parkway,,Springfield,62703-4555,0bf1f1fbd577b4fd21f83d6d897ed40f,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),011-U6DYL-00,Illinois,OHIO TOWNSHIP ROAD DISTRICT,26537-2200 East Street,,Ohio,61349-0000,17fda0643d4bad973747776a3c0c87b9,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-02505-00,Illinois,ASHLAND,101 N. Yates,,Ashland,62612-0000,880794af152312058afc8d0a50098fd8,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-U01A3-00,Illinois,CASS COUNTY HIGHWAY DEPT,5432 County Shed Road,,Virginia,62691-0000,a0992b39d35376d9bcc1d5a23150fe4c,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-UPCDE-00,Illinois,MEREDOSIA LAKE DRAINAGE & LEVEE DISTRICT,County Line Road,,Meredosia,62665-0000,799537551aaf98a8498f8a2d77610a16,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-09447-00,Illinois,BUFFALO GROVE,51 Raupp Boulevard,,Buffalo Grove,60089-2138,08ac45de3a0f97e3abf35aad6817f797,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-26710-00,Illinois,FORD HEIGHTS,1343 Ellis Avenue,,Ford Heights,60411-3012,e7bb1d654bd1981e7939f0ce7ef8dab4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-35411-00,Illinois,HOFFMAN ESTATES,1900 Hassell Road,,Hoffman Estates,60169-6308,669014620d120405ee78a6a10cb2684c,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-48242-00,Illinois,MELROSE PARK,1000 N 25th Ave,,Melrose Park,60160-3006,2700740d15017551a3a09457242b833c,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-56627-00,Illinois,ORLAND HILLS,16033 S. 94th Ave.,,Orland Hills,60487-4623,959d2e8dc6be62d73089b99f06b346ce,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-U0275-00,Illinois,DES PLAINES PARK DISTRICT,2222 Birch Street,,Des Plaines,60018-0000,8db080e28c3bbed829612631eca1a9ca,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),061-02700-00,Illinois,ATHENSVILLE (TOWNSHIP OF),"R.R. 3, Box 177",,Roodhouse,62016-0000,22092e87d1d47ddc86813029b7d5d66a,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-65338-00,Illinois,ROLLING MEADOWS,3600 Kirchoff,,Rolling Meadows,60008-0000,93109d2fbeb5eae60186cdae293743a7,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-37907-00,Illinois,ITASCA,550 West Irving Park Road,,Itasca,60143-0000,315d75dc2c1c56e3988554adeeda1d27,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-75185-00,Illinois,THORNTON,"115 E. Margaret St, Suite 1",,Thornton,60476-1292,1973c2abef60dc3fff5d3cdf1be0c0fc,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-81919-00,Illinois,WILLOWBROOK,7760 Quincy Street,,Willowbrook,60527-0000,71b5452736d8d48a3e22594b48219e1c,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),099-54222-00,Illinois,NORTH UTICA (CORPORATE NAME FOR UTICA),801 South Clark Street,,Utica,61373-0000,1b34545eeb2d6bc323dfad82cdfd1bea,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-UYUDV-00,Illinois,LEYDEN FIRE PROTECTION DISTRICT,2600 Mannheim Road,,Franklin Park,60131-3137,f2dbcf12b71d9a251b449b62c8d64590,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),063-U0HJX-00,Illinois,WAUPONSEE ROAD DISTRICT,35 E. Southmor Road,,Morris,60450-8490,a9232de8548d4d621fab5f3c552eb14a,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-U5JYM-00,Illinois,NORTHWESTERN UNIVERSITY,"2020 Ridge Avenue, Suite 240",,Evanston,60208-0801,7ee77ba774cba050091060d5b10ec550,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),099-U6CAQ-00,Illinois,EARL TWP. ROAD DISTRICT,4462 East 1359th Road,,Earlville,60518-0000,436aa578ca1c81757faee9c91b264401,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),061-USE28-00,Illinois,SPANKEY DRAINAGE AND LEVEE DISTRICT,R.R. #1,Box 180,Carrolton,62016-0000,767d76bedf82d236b5a1c8a90e21e51a,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-09577-00,Illinois,BUNKER HILL,801 South Franklin Street,,Bunker Hill,62014-0000,da4d6bc1e87f0e3998a4bb02fb739342,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-00E0D-00,Illinois,JOLIET PUBLIC SCHOOL DIST 86,420 North Raynor Avenue,,Joliet,60435-6065,120dd652fd3a4c1fdf2d649f86728ac2,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),135-UETCG-00,Illinois,IRVING TOWNSHIP ROAD DISTRICT,16110 Witt Avenue,,Witt,62094-0000,40882e17100aaba79ed6c1ea9b630dae,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-49854-00,Illinois,MOKENA,11004 Carpenter Street,,Mokena,60448-1518,ae86985cc48af09f9747b94e62e9f504,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-UBBCN-00,Illinois,SHAWS POINT TWP ROAD & BRIDGE DISTRICT,21206 Cedar Road,,Atwater,62572-6059,17c77700fe6f84fbe0cdf9c270f752b4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-U64PA-00,Illinois,LEMONT PARK DISTRICT,16028  127th Street,,Lemont,60439-7474,a82fa06a01d86c2f9638b2a5c4e2e290,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-UTLLW-00,Illinois,LOCKPORT TWP. FIRE PROTECTION DISTRICT,828 East 9th Street,,Lockport,60441-3600,72a8256aab6ef5ee090c5b4188c28dfa,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),203-UF6JI-00,Illinois,WORTH TOWNSHIP ROAD DISTRICT,524 Town Hall Road,,Metamora,61548-0000,a99b2e7fea2e062cd75d330984d478fc,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),000-U035D-00,Illinois,ILLINOIS EMERGENCY MANAGEMENT AGENCY,1035 Outer Park Drive,,Springfield,62704-0000,8792e186f517d3c2ac29b99d26b95da4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),011-U17E3-00,Illinois,DOVER TOWNSHIP ROAD DISTRICT,19644-2200 North Avenue,,Princeton,61356-8318,837dff4822e5ec54f5f9e7c063ba07ab,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-01946-00,Illinois,ARENZVILLE,604 West Main Street,,Arenzville,62611-0000,1034738cbf97c64a6fcea7ef85871474,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-U0197-00,Illinois,HAGENER TOWNSHIP ROAD DISTRICT,3676 West Hagener Road,,Beardstown,62618-8328,5f5ac599d4259c7476746ed50dde1576,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),017-ULDKA-00,Illinois,BEARDSTOWN PARK DISTRICT,6 Armory Lane,,Beardstown,62618-0000,d2c7737a66bb07dfac5a3894af079bf7,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-06528-00,Illinois,CHICAGO PARK DISTRICT,541 North Fairbanks,,Chicago,60611-0000,571ac6baf02ac2351c4383fc02da23ea,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-26571-00,Illinois,FLOSSMOOR,2800 Flossmoor Road,,Flossmoor,60422-1186,901304826cae329a19e402f59e899e34,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-35086-00,Illinois,HILLSIDE,425 Hillside Ave.,,Hillside,60126-1215,d549b57edc3dddbc69423d6e84030867,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-47774-00,Illinois,MAYWOOD,40 Madison,,Maywood,60153-2323,2e1fbb475bf2dcd12ea5f63176c3dba4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-54820-00,Illinois,OAK LAWN,6451 W. 93rd Place,,Oak Lawn,60453-2236,d739ea7e680fae9311c6fe8261c2b0fa,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-64421-00,Illinois,RIVERSIDE,27 Riverside Road,,Riverside,60546-2264,99c4501c1e51b0b64b68d43c1ded48fb,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-73157-00,Illinois,STREAMWOOD,301 E. Irving Park Road,,Streamwood,60107-3000,0f9c59ec1dba0e6060d32800c26e1a45,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-U01F5-00,Illinois,NORTH MAIN FIRE PROTECTION DISTRICT,9301 Potter Road,,Des Plaines,60016-4236,c87c1ca9462befba5cdf575ddb417e3b,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-U0HVB-00,Illinois,BROOKFIELD ZOO,3300 Golf Road - Rice Center,,Bradfield,60513-1060,c9e5a2f1d501343b767de41056a94639,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),031-UWGSN-00,Illinois,MORTON GROVE SCHOOL DISTRICT 70,6200 Lake Street,,Morton Grove,60053-0000,96b787c6971e77ed66a203bb13b2b142,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-UU9FZ-00,Illinois,ADDISON FIRE PROTECTION DISTRICT NO. 1,10 S. Addison Road,,Addison,60101-0000,63758437ce3c4c15def58eeb079184a4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-03792-00,Illinois,BARR (TOWNSHIP OF),West Main,,Hettick,62649-0000,5483c33152f93cf0ef4b92752f9939e4,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-81048-00,Illinois,WHEATON,821 W. Liberty Dr. - 2nd Floor,,Wheaton,60189-4844,e714df098463818dad1e95bac4d1aba8,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),099-U4FHA-00,Illinois,RUTLAND TWP. ROAD DISTRICT,2835 E 24th Road,,Marseilles,61341-9624,a5e03a40d0c954f9abb01867ba2e33ec,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),043-35307-00,Illinois,HINSDALE,19 E. Chicago Ave.,,Hinsdale,60521-3431,29b8fc49e8e8efcc1c4cd65587e913ad,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),099-47150-00,Illinois,MARSEILLES,209 Lincoln Street,,Marseilles,61341-1964,690d08129478c189456fbd27213c4d59,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),063-U05F3-00,Illinois,COAL CITY C U S D 1,100 South Baima Street,,Coal City,60416-1663,c169992381969c4308c8805b9da154ea,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),061-UEH9K-00,Illinois,HILLVIEW DRAINAGE & LEVEE DISTRICT,Route 1,,Hillview,62050-0000,34ffc420a005a0a6e83c5c3b2e6f27ff,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),117-U9FLO-00,Illinois,STAUNTON TOWNSHIP ROAD DISTRICT,20459 Staunton Road,,Staunton,62088-0000,880d4b3eebf347b957976deef9673345,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),135-UAV79-00,Illinois,EAST FORK ROAD DISTRICT,17139 IL Route 185,,Coffeen,62017-0000,487b24fc96442d03daf28ade85961cb3,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-44225-00,Illinois,LOCKPORT,17112 South Prime Boulevard,,Lockport,60441-1311,292b662475d94769c0cbb488b697e6e1,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),171-UTTZB-00,Illinois,SCOTT COUNTY ROAD DISTRICT #7,P.O. Box 15,,Bluffs,62621-0000,747eb1eecb00ec3cbb61d501e1040590,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-U0478-00,Illinois,WILL COUNTY DEPARTMENT OF HIGHWAYS,16841 West Laraway Road,,Joliet,60433-8434,21b4e505ea14b2d5613e3526b0fc5f6e,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),197-UR0JN-00,Illinois,GREEN GARDEN TOWNSHIP ROAD DISTRICT,8608 Stuenkel Road,,Frankfurt,60423-8720,baf0156d239fdef34fa7a632b1a98480,2014-11-23T01:14:01 +00:00
1800,Severe Storm(s),203-UAJ6X-00,Illinois,SPRING BAY TOWNSHIP ROAD DIST,103 Santa Fe Trail,,East Peoria,61611-0000,4d376297f110320258856b709105989c,2014-11-23T01:14:01 +00:00
1826,Severe Storm(s),000-UTA0F-00,Illinois,SOUTHERN ILLINOIS POWER COOPERATIVE,11543 Lake of Egypt Road,,Marion,62959-0000,289c3596dbb38c6e0787471dbf3b99ff,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),003-U869G-00,Illinois,ALEXANDER COUNTY BUILDING COMMISSION,2000 Washington ,,Cairo,62914-9999,3ffab583a911e5acbaaaae4a329eee82,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),059-69082-00,Illinois,SHAWNEETOWN (RR NAME NEW SHAWNEETOWN),North Lincoln Blvd,,Shawneetown,62984-0000,46c0bbdfc20342579cf3790f4e908882,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),069-99069-00,Illinois,HARDIN (COUNTY),PO Box 187,,Elizabethtown,62931-0000,0e0c3273a1a8d124a1ebac3ec1b20046,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),087-UWFQJ-00,Illinois,VIENNA HIGH SCHOOL DISTRICT 13-3,601 North 5th Street,,Vienna,62995-0000,1892012f355609be585a831225278471,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),127-UMP1N-00,Illinois,MASSAC COUNTY USD #1,PO Box 530,,Metropolis,62960-0000,c584572f7a4e7caf286cfbe2779eaa15,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),153-50751-00,Illinois,MOUND CITY,PO Box 110,,Mound City,62963-0110,59a3972cd75eed203039076c079c6eea,2014-11-23T01:14:02 +00:00
1826,Severe Storm(s),003-UDP6L-00,Illinois,"DELTA CENTER, INC.",1400 Commercial Ave,,Cairo,62914-0000,2f3523871abebfc78abb70164f92b2fd,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-0468C-00,Illinois,ALEXANDER COUNTY AMBULANCE SVC,State Highway 3,,Olive Branch,62969-0262,497dea3d24bcc0b5834d85399df50b35,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),059-U8AXU-00,Illinois,NEW HAVEN TOWNSHIP ROAD DISTRICT,12381 Asbury Road,,Omaha,62871-0000,7c5148047c1f44e5b4a74d9be7f75ff1,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),069-UFKWO-00,Illinois,HARDIN COUNTY HIGHWAY DEPT,PO Box 216,,Elizabethtown,62931-0000,65aeddb710dee501ffdab9c695687387,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-08706-00,Illinois,BROOKPORT,209 Ohio Street,,Brookport,62910-0000,5c30fc18c8dac9f2021f93b52f5f00ee,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-55899-00,Illinois,OLMSTED,North Front Street 150,,Olmsted,62970-0000,5d1a45f7f28d65714b722331e2a0e0ba,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),151-072F9-00,Illinois,POPE COUNTY ROAD DISTRICT NO. 2,PO Box 38,,Eddyville,62928-0000,31229c17f6fb023466da5a7dfd18dc22,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),059-99059-00,Illinois,GALLATIN (COUNTY),9200 Duncan Lane,,Shawneetown,62984-0000,72fde20ee9e85bd674546463a7a3e613,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-UD6ZX-00,Illinois,LEN SMALL LEVEE & DRAINAGE DISTRICT,20380 Miller City Road,,Miller City,62962-0000,351aea43432aae92e7594d70cd18b9ce,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),069-UD85R-00,Illinois,HARDIN COUNTY GENERAL HOSPITAL,PO Box 2467,,Rosiclare,62982-0000,4149630246446c2a105d857c164832a9,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-07BF4-00,Illinois,FORT MASSAC WATER DISTRICT,813 Joppa Road,,Metropolis,62960-3035,2a5b3a327ea7f92cab8ac78edc049ecb,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-001CF-00,Illinois,CAIRO PUBLIC UTILITY COMM,1100 Commercial Avenue,,Cairo,62914-0000,a0a2dd0f573fe96f9626744b07cdae46,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-UON2K-00,Illinois,PROJECT HOPE HUMANE SOCIETY,1698 West 10th Street,,Metropolis,62960-0000,e414a475ca4d00ec06d583f6e20c72fc,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-50777-00,Illinois,MOUNDS,225 First Street,,Mounds,62964-0000,4d539d7ed000495b2e9d8d98badeb12e,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-07392-00,Illinois,HORSESHOE LAKE FIRE DEPT,27045 State Hwy 3,,Olive Branch,62969-0000,7152fe6cb79e44c792f2fbfb6627eb8e,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),000-U035D-00,Illinois,ILLINOIS EMERGENCY MANAGEMENT AGENCY,1035 Outer Park Drive,,Springfield,62704-4462,8aca95df6e89a6fc3de5cacc03d66f5b,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-UNTUN-00,Illinois,ALEXANDER COUNTY EMERGENCY MANAGEMENT AGENCY,2000 Washington ,,Cairo,62914-9999,8b93aab56ed9a0f6351a4caa44f98100,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),059-URIIO-00,Illinois,GOLD HILL TOWNSHIP ROAD DISTRICT,9485 Shawnee Hill Road,,Shawneetown,62984-0000,933b5b22a0cedbc6786e74cab448cab1,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),087-0486C-00,Illinois,VIENNA SCHOOL DISTRICT 55,PO Box 427,,Vienna,62995-0427,f1d40eb10985e2ae156d193736438a2e,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-48645-00,Illinois,METROPOLIS,106 West Fifth Street,,Metropolis,62960-0000,26c0e1e216a2d05a4c765f130a17de49,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),151-30133-00,Illinois,GOLCONDA,118 North Monroe Street,,Golconda,62938-0000,b7c346b636f339ead1b8bdab02eba3da,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-76615-00,Illinois,ULLIN,171 Railroad Street,,Ullin,62992-0000,cf4d07fac216c65ac8f1860255d8dbb8,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),087-04715-00,Illinois,BELKNAP,200 East Main Street,,Belknap,62908-0143,a494928694bb096998e33675077ff34d,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-UHW9P-00,Illinois,CAIRO SCHOOL DISTRICT #1,2403 Martin Luther King Avenue,,Cairo,62914-1104,9bb4749e02622034c361eefc7afac36c,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-62211-00,Illinois,PULASKI,260 E Commercial Ave,,Pulaski,62976-0193,302670e7deb9eb5a236dd17a74177450,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),059-UDMY5-00,Illinois,GALLATIN COUNTY UNIT SCHOOL DISTRICT #7,5175 Highway13,,Junction,62954-2101,f8bda52bf42d2bdfc2f2c4ac444ce2a5,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-06E5B-00,Illinois,ALEXANDER COUNTY SHERIFF'S OFC,2000 Washington,,Cairo,62914-9999,8dfd7346937580d5bcfde813c3683634,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),151-0E616-00,Illinois,MILLSTONE WATER DISTRICT,PO Box 39,,Eddyville,62928-0000,592592dac46335eae7e537ccb089a2a4,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),000-00B86-00,Illinois,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,One Natural Resources Way,,Springfield,62702-1271,66aeb68bd971b810c71ecb0075bad934,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-38674-00,Illinois,JOPPA,217 North Avenue,,Joppa,62953-0000,d656680aaba18ab2bac6f1a084294b05,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),000-U61FI-00,Illinois,UNIVERSITY OF ILLINOIS,RR1,PO Box 256,Simpson,62985-0000,db6aacc6e786b39037b88e2bae6d86a1,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-21605-00,Illinois,EAST CAPE GIRARDEAU,104 David Drive,,McClure,62957-9732,ca00f0300d2d707b84ab19ba56f0cc00,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),151-UAX2E-00,Illinois,POPE COUNTY ROAD DISTRICT NO. 1,PO Box 342,,Brookport,62910-0000,3537c210fcb8558babd8c8a968befa39,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-UZQ7U-00,Illinois,EAST CAPE GIRARDEAU LEVEE DISTRICT,31778 Lynn Lane,,McClure,62957-4018,296a29b7b05fa83b25ee0e8d9034daae,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-UA3IH-00,Illinois,PULASKI COUNTY HIGHWAY DEPT.,300 Dakota Road,,Villa Ridge,62996-0000,f763829e5639d9e64d319ef73b972738,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),087-30575-00,Illinois,GOREVILLE,105 West Collins,,Goreville,62939-0000,40994f4a42cf5c41307e77e9a2d3d693,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-U94GB-00,Illinois,MASSAC COUNTY HIGHWAY DEPT,2736 North Avenue,,Metropolis,62960-0000,ac62fe9c0b1f6b80bab99959ba7c7559,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),069-0DFA7-00,Illinois,HARDIN COUNTY WATER DIST,PO Box 33,,Herod,62947-0000,18e7e4a4edf5ee3f3e811598218ff1ca,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),000-U0834-00,Illinois,ILLINOIS DEPARTMENT OF TRANSPORTATION,2300 South Dirksen Parkway,,Springfield,62764-4555,2ef5606cf9aef2d97c2416210cd30fd9,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-10383-00,Illinois,CAIRO,1501 Washington Avenue,,Cairo,62914-0000,bba9a74b01cab9702cadfc6fd923e35c,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),059-UT26V-00,Illinois,SHAWNEE TOWNSHIP ROAD DISTRICT,11425 Round Pond Road,,Shawneetown,62984-0000,1b5697a8657dca324994f4c9f46bc15d,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),087-09551-00,Illinois,BUNCOMBE,210 Pearce Street,,Buncombe,62912-0000,5c78c8dd7dd824bbca5997d25ce25390,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),003-URATX-00,Illinois,ALEXANDER COUNTY HIGHWAY DEPT.,26799 State Hwy 3,,Olive Branch,62969-0000,69a46cb3efed12481de4232d01f5a40e,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),127-U38NH-00,Illinois,MASSAC COUNTY HOSPITAL DISTRICT,PO Box 850,,Metropolis,62960-0000,c89fcd7b71c73128c7501552acd0d904,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),153-99153-00,Illinois,PULASKI (COUNTY),500 Illinois Avenue,,Mound City,62963-1049,d99e6c7a728939a20e1f36b48d2ac4a7,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),151-U76ZC-00,Illinois,POPE COUNTY HIGHWAY,PO Box 279,,Golconda,62938-0000,bea27d64e58cbc799025ebea1d772b07,2014-11-23T01:14:03 +00:00
1826,Severe Storm(s),069-23191-00,Illinois,ELIZABETHTOWN,PO Box 446,,Elizabethtown,62931-0000,d8540695fde31a749cca49471cf5e92e,2014-11-23T01:14:04 +00:00
1826,Severe Storm(s),087-99087-00,Illinois,JOHNSON (COUNTY),1225 US 45 North,,Vienna,62995-0000,e9730a05c3cae98b9395e34a839f3233,2014-11-23T01:14:04 +00:00
