Created Date,60601,60602,60603,60604,60605,60606,60607,60608,60609,60610,60611,60612,60613,60614,60615,60616,60617,60618,60619,60620,60621,60622,60623,60624,60625,60626,60628,60629,60630,60631,60632,60633,60634,60636,60637,60638,60639,60640,60641,60642,60643,60644,60645,60646,60647,60649,60651,60652,60653,60654,60655,60656,60657,60659,60660,60661,60666,60707,60827
2000-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-20,0,0,0,0,0,2,0,0,4,0,0,2,1,0,0,0,5,0,0,2,2,0,0,0,1,0,4,1,0,0,2,0,2,2,4,0,2,7,0,1,1,1,0,0,4,3,0,0,2,0,1,0,1,0,2,0,0,1,0
2000-03-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,3,0,6,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0
2000-03-22,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,2,0,2,1,1,1,0,3,3,0,1,1,0,2,3,1,0,1,0,2,0,1,1,0,1,0,2,1,0,0,0,0,1,3,1,0,0,0,1,0
2000-03-23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,2,0,2,1,0,0,1,0,0,2,0,1,0,2,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2000-03-24,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2000-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2000-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-27,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,1,4,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-28,0,0,0,0,0,0,2,0,4,0,0,0,1,1,0,0,1,3,1,3,0,0,1,3,0,0,2,1,0,0,0,2,0,2,1,0,4,0,0,0,1,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2000-03-29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2000-03-30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2000-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,1,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-03,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,3,2,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-04,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,2,0,1,3,1,0,1,0,0,2,1,3,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0
2000-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,3,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,3,0,1,1,0,0,0,2,2,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-07,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2000-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2000-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-10,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2000-04-11,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,5,1,2,0,1,0,1,0,0,1,5,1,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0
2000-04-12,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,1,0,2,0,1,1,1,1,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2000-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000-04-15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
2000-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,6,6,2,0,1,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
2000-04-17,0,1,0,0,0,0,0,4,6,1,0,1,1,1,1,1,11,0,9,14,1,1,2,1,12,0,12,13,4,0,2,0,5,2,3,0,4,2,4,0,8,5,1,2,3,3,4,1,0,0,5,0,1,3,1,0,0,0,0
2000-04-18,0,0,0,0,0,0,1,2,3,0,0,0,0,2,1,0,4,0,5,9,1,3,3,1,0,0,6,7,1,2,7,1,1,4,1,0,1,0,2,0,1,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1
