Created Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2008-08-04,4,4,2,2,3,4,0,4,1,3,3,2,3,3,0,2,2,2,3,3,4,0,0,6,3,7,5,4,8,5,1,2,2,5,4,3,4,13,8,2,5,1,6,3,2,0,9,0,1,2
2008-08-05,13,7,16,8,35,126,164,349,20,57,18,24,4,16,38,33,16,8,3,30,15,21,2,12,42,6,19,20,31,9,10,6,1,9,10,25,35,22,8,7,4,5,1,2,5,3,28,8,5,4
2008-08-06,4,0,3,1,23,31,43,40,2,15,4,4,2,5,7,3,7,2,0,9,2,1,1,4,2,0,9,4,8,2,1,0,2,3,2,2,9,4,3,1,0,2,3,0,1,0,0,4,0,0
2008-08-07,4,2,0,3,6,5,12,20,3,5,1,2,0,2,2,1,1,1,0,0,4,0,1,3,2,0,5,4,1,0,0,0,0,2,2,0,1,1,2,0,1,0,1,0,0,0,0,1,1,0
2008-08-08,4,2,0,3,0,3,8,27,3,5,0,0,0,0,0,2,0,1,0,3,1,0,0,0,1,3,2,5,1,2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
2008-08-09,0,0,1,1,0,5,6,3,4,1,1,3,2,1,2,4,5,0,1,3,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2008-08-10,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008-08-11,3,2,1,0,2,4,3,9,3,2,1,0,0,0,5,1,1,1,0,1,2,0,1,1,4,0,2,1,3,0,0,2,0,0,0,2,1,1,1,0,0,1,1,1,0,0,0,1,0,0
2008-08-12,2,0,0,1,3,17,8,8,3,1,0,1,1,0,2,2,0,1,0,2,1,0,0,1,1,1,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2008-08-13,1,0,0,1,3,6,2,3,1,1,1,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0
2008-08-14,0,1,1,0,0,1,3,7,1,1,2,0,0,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2008-08-15,0,0,0,1,1,2,1,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
2008-08-16,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008-08-17,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-18,0,0,0,0,0,2,1,2,0,2,0,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-08-19,0,0,0,0,2,2,3,15,0,2,0,2,0,1,0,1,3,2,1,1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008-08-20,0,0,0,0,7,1,11,60,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,2,0,1,0,1,0,0,0,0,2,0,1,0
2008-08-21,1,1,0,1,0,0,10,34,0,0,0,0,1,0,1,1,2,3,1,0,3,1,0,3,0,0,1,0,4,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2008-08-22,2,0,0,0,1,6,7,24,2,1,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0
2008-08-23,0,0,0,0,0,1,4,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2008-08-24,0,0,0,0,0,0,4,14,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-25,0,0,0,0,1,7,5,26,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
2008-08-26,1,2,0,0,0,6,5,8,1,0,1,0,0,0,0,1,2,2,1,2,0,2,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0
2008-08-27,2,0,1,0,0,0,5,12,0,2,0,0,0,0,0,2,1,0,2,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008-08-28,0,0,0,0,0,3,8,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2008-08-29,0,0,1,0,0,1,1,6,0,1,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
2008-08-30,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008-08-31,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0
2008-09-01,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2008-09-02,0,0,0,0,0,1,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2008-09-03,1,0,0,0,0,0,0,2,3,1,0,0,2,0,0,0,1,0,1,2,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2008-09-04,8,5,7,5,3,12,9,16,22,11,3,8,10,8,5,1,10,3,9,10,21,2,10,8,3,3,8,8,12,8,9,9,8,18,9,7,14,26,13,5,29,1,4,4,12,1,5,4,2,8
2008-09-05,3,3,1,2,3,7,5,13,8,4,0,1,6,3,3,3,3,10,4,6,19,5,3,3,1,1,2,2,3,1,0,4,2,6,3,3,6,3,2,3,3,0,5,1,4,2,4,0,2,0
2008-09-06,0,0,0,0,1,1,0,2,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2008-09-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-09-08,6,3,3,4,3,6,2,10,3,1,3,1,0,1,1,3,1,1,1,5,6,1,0,1,4,0,1,5,2,3,1,2,0,7,3,0,0,2,5,2,5,2,3,2,2,2,2,2,2,1
2008-09-09,2,2,1,1,2,3,2,5,5,1,0,0,2,2,5,4,0,1,1,1,5,0,0,0,0,3,0,0,1,0,2,0,2,3,3,1,3,0,6,2,3,0,3,0,2,0,1,4,1,0
2008-09-10,1,0,0,1,1,3,3,0,3,1,0,0,0,0,1,4,1,1,0,2,1,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0
2008-09-11,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,1,1,0,1,0,1,2,0,0,2,0,1,1,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0
2008-09-12,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
2008-09-13,17,10,13,15,11,27,26,98,106,46,13,13,16,15,19,16,25,43,34,32,51,10,15,13,20,11,25,36,28,15,15,24,34,52,24,49,45,95,134,50,296,12,9,15,82,2,42,5,13,57
2008-09-14,5,5,10,9,14,49,48,171,109,91,7,9,13,5,11,24,20,44,18,18,60,7,15,11,4,2,5,10,13,6,5,7,11,62,1,12,17,24,21,8,73,1,6,2,18,2,2,2,0,9
2008-09-15,7,3,2,1,3,22,24,50,25,22,1,4,2,3,4,9,15,13,8,7,20,31,3,5,2,5,1,4,21,11,0,5,39,22,17,11,8,8,63,7,17,0,5,0,4,0,5,0,3,2
2008-09-16,1,0,0,0,0,9,14,16,10,4,1,0,0,2,1,6,10,3,2,2,8,1,0,2,1,1,0,1,3,0,0,1,6,13,2,0,6,2,13,1,11,0,0,0,2,0,0,0,1,2
2008-09-17,0,0,1,0,1,5,9,7,6,1,0,1,1,0,1,2,1,2,4,1,3,1,0,1,0,1,2,1,3,0,0,1,1,3,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,3
2008-09-18,1,0,0,0,0,0,3,4,4,3,0,1,2,0,0,1,2,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,7,0,2,1,2,3,0,6,0,0,0,2,0,0,2,0,0
2008-09-19,1,0,0,0,0,1,3,6,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,1,0,1,0,1,0
2008-09-20,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2008-09-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2008-09-22,0,2,0,0,0,0,0,5,1,1,0,1,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,7,1,1,1,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1
2008-09-23,0,0,1,0,2,2,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,3,3,2,1,0,0,0,1,0,1,0,0,0
2008-09-24,1,0,0,0,1,0,1,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
2008-09-25,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,2,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
2008-09-26,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,1
2008-09-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09-28,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008-09-29,1,0,0,0,3,3,1,2,3,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,2,1,3,3,3,1,0,3,1,0,5,1,2,7,4,4,1,1,0,0,4,0,2,1,2,2
2008-09-30,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,3,2,3,0,2,0,0,0,1,0,0,0,0,0
2008-10-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,2,0,0,0,1,5,3,0
2008-10-02,0,0,0,0,0,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1
2008-10-03,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008-10-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-10-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-06,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1
2008-10-07,1,1,0,1,0,1,1,1,3,1,2,0,0,0,1,2,3,7,2,4,1,3,2,1,1,1,3,0,2,2,4,0,1,3,4,1,2,0,3,4,3,0,3,0,0,0,0,1,0,1
2008-10-08,4,0,2,1,1,0,1,1,3,2,1,1,1,3,2,5,3,2,1,0,0,1,0,0,5,1,5,3,3,1,3,4,3,1,4,0,2,1,4,7,2,1,2,0,3,0,2,1,0,5
2008-10-09,0,1,0,1,1,0,1,2,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2008-10-10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0
2008-10-11,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2008-10-12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2008-10-14,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-15,1,0,1,3,0,2,0,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,3,3,1,1,2,0,0,0,1,0,0,0,0,1
2008-10-16,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,1,1,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,1,0
2008-10-17,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2008-10-18,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0
2008-10-19,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2008-10-20,2,3,0,0,0,1,0,0,0,1,1,0,0,2,1,1,0,1,0,1,1,0,2,0,1,0,1,0,0,1,0,0,4,1,0,3,1,0,1,1,0,1,1,1,1,0,1,0,1,1
2008-10-21,1,1,0,0,0,2,0,0,2,0,0,1,0,0,1,1,1,0,0,2,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,8,0,0,1,0,1,0,15,1,0,1
2008-10-22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008-10-23,1,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2008-10-24,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,1,1,1,2,0,0,1,0,1,0,0,0,1,2,0,1,0,1,0,1,0,1,0,2,0
2008-10-25,0,1,1,0,0,1,1,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,3,0,1,2,0,0,1,0,0,0,1,1,2,0,1,0,5,0,0,0,1,0,0,0
2008-10-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1
2008-10-27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0
2008-10-28,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6
2008-10-29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-31,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0
2008-11-01,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2008-11-02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008-11-03,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
2008-11-04,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2008-11-05,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-11-06,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2008-11-07,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2008-11-08,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2008-11-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-10,0,1,1,0,0,0,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-11,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-12,1,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
2008-11-13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2008-11-14,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,0,1,0,0,0,1,0,0,0
2008-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,6,2,0,0,0,0,0,0,1,0,1,0
2008-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,3,0,2,0,1,0,1,0,0,0,0,0
2008-11-17,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,2,0,2,0,0,0,0,0
2008-11-18,0,0,0,0,0,1,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0
2008-11-19,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2008-11-20,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2008-11-21,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008-11-22,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3
2008-11-23,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-24,0,0,0,0,1,1,0,0,3,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008-11-25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2008-11-26,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2008-11-27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
2008-11-28,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2008-11-29,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2008-11-30,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-12-01,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,3,3,0,0,1,1,1,2,0,0,0,1,0,0,3,0,0,3,0,1,1,0,0,0,1,0,1
2008-12-02,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,3,1,0,0,2,0,0,0,2,1,0,4,0,0,1,0,4,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0
2008-12-03,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2008-12-04,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-05,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0
2008-12-06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-07,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2008-12-08,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,2,0,0,0
2008-12-09,12,8,2,6,3,14,5,5,14,5,5,14,4,4,4,3,9,9,4,1,6,15,6,5,15,8,5,10,16,12,4,16,108,15,15,9,27,16,34,13,11,8,4,6,21,12,12,2,12,8
2008-12-10,1,1,5,1,0,0,1,1,2,1,0,4,1,1,3,1,4,0,1,1,1,0,1,2,1,1,2,1,7,10,0,2,2,3,3,0,1,2,1,2,2,1,0,0,0,0,1,0,1,1
